step_time,reward,total_stopped,total_wait_time
4365.0,-37.0,56,8664.0
4370.0,-261.0,54,8879.0
4375.0,-215.0,54,9118.0
4380.0,-239.0,52,9348.0
4385.0,-230.0,55,8718.0
4390.0,630.0,60,8995.0
4395.0,-277.0,59,9250.0
4400.0,-255.0,59,9486.0
4405.0,-236.0,63,9444.0
4410.0,42.0,60,9714.0
4415.0,-270.0,50,9648.0
4420.0,66.0,41,9850.0
4425.0,-202.0,36,9718.0
4430.0,132.0,41,9316.0
4435.0,402.0,49,9493.0
4440.0,-177.0,57,9484.0
4445.0,9.0,62,9294.0
4450.0,190.0,64,9436.0
4455.0,-142.0,61,9718.0
4460.0,-282.0,60,9056.0
4465.0,662.0,63,9335.0
4470.0,-279.0,56,9366.0
4475.0,-31.0,57,9539.0
4480.0,-173.0,55,9567.0
4485.0,-28.0,53,8913.0
4490.0,654.0,47,7131.0
4495.0,1782.0,46,7229.0
4500.0,-98.0,46,7188.0
4505.0,41.0,55,6984.0
4510.0,204.0,52,7112.0
4515.0,-128.0,41,6601.0
4520.0,511.0,45,6593.0
4525.0,8.0,42,6649.0
4530.0,-56.0,41,6497.0
4535.0,152.0,46,6029.0
4540.0,468.0,44,6128.0
4545.0,-99.0,41,5705.0
4550.0,423.0,42,5640.0
4555.0,65.0,51,5369.0
4560.0,271.0,51,5214.0
4565.0,155.0,53,5304.0
4570.0,-90.0,63,5336.0
4575.0,-32.0,71,5551.0
4580.0,-215.0,79,5935.0
4585.0,-384.0,79,6209.0
4590.0,-274.0,69,6346.0
4595.0,-137.0,63,6453.0
4600.0,-107.0,59,6476.0
4605.0,-23.0,55,6315.0
4610.0,161.0,51,6438.0
4615.0,-123.0,49,6683.0
4620.0,-245.0,52,6929.0
4625.0,-246.0,55,6970.0
4630.0,-41.0,49,7113.0
4635.0,-143.0,44,6595.0
4640.0,518.0,37,6544.0
4645.0,51.0,43,6689.0
4650.0,-145.0,46,6219.0
4655.0,470.0,47,6304.0
4660.0,-85.0,36,5878.0
4665.0,426.0,39,5792.0
4670.0,86.0,50,5367.0
4675.0,425.0,54,5095.0
4680.0,272.0,52,4944.0
4685.0,151.0,49,4836.0
4690.0,108.0,43,4741.0
4695.0,95.0,41,4335.0
4700.0,406.0,36,4381.0
4705.0,-46.0,36,4399.0
4710.0,-18.0,40,4362.0
4715.0,37.0,47,4236.0
4720.0,126.0,47,4079.0
4725.0,157.0,42,3708.0
4730.0,371.0,39,3829.0
4735.0,-121.0,39,3490.0
4740.0,339.0,36,2809.0
4745.0,681.0,43,2727.0
4750.0,82.0,47,2738.0
4755.0,-11.0,47,2813.0
4760.0,-75.0,42,2956.0
4765.0,-143.0,47,3067.0
4770.0,-111.0,43,3018.0
4775.0,49.0,42,3097.0
4780.0,-79.0,50,3125.0
4785.0,-28.0,47,3046.0
4790.0,79.0,35,3156.0
4795.0,-110.0,35,3259.0
4800.0,-103.0,39,3331.0
4805.0,-72.0,47,3460.0
4810.0,-129.0,49,3594.0
4815.0,-134.0,44,3578.0
4820.0,16.0,37,3665.0
4825.0,-87.0,41,3660.0
4830.0,5.0,37,3629.0
4835.0,31.0,34,3580.0
4840.0,49.0,34,3368.0
4845.0,212.0,39,3502.0
4850.0,-134.0,47,3639.0
4855.0,-137.0,50,3743.0
4860.0,-104.0,40,3805.0
4865.0,-62.0,35,3921.0
4870.0,-116.0,35,4016.0
4875.0,-95.0,40,4108.0
4880.0,-92.0,50,4305.0
4885.0,-197.0,58,4570.0
4890.0,-265.0,56,4702.0
4895.0,-132.0,56,4774.0
4900.0,-72.0,56,4399.0
4905.0,375.0,53,4660.0
4910.0,-261.0,47,4772.0
4915.0,-112.0,49,4758.0
4920.0,14.0,45,4679.0
4925.0,79.0,38,4660.0
4930.0,19.0,35,4629.0
4935.0,31.0,32,4644.0
4940.0,-15.0,33,4730.0
4945.0,-86.0,41,4765.0
4950.0,-35.0,41,4779.0
4955.0,-14.0,42,4909.0
4960.0,-130.0,44,5121.0
4965.0,-212.0,38,5223.0
4970.0,-102.0,37,5245.0
4975.0,-22.0,39,5388.0
4980.0,-143.0,42,5587.0
4985.0,-199.0,46,5806.0
4990.0,-219.0,40,5959.0
4995.0,-153.0,40,6092.0
5000.0,-133.0,41,6275.0
5005.0,-183.0,50,6481.0
5010.0,-206.0,40,6660.0
5015.0,-179.0,40,6071.0
5020.0,589.0,36,4838.0
5025.0,1233.0,27,4625.0
5030.0,213.0,31,4756.0
5035.0,-131.0,38,4656.0
5040.0,100.0,35,4821.0
5045.0,-165.0,38,4946.0
5050.0,-125.0,41,5144.0
5055.0,-198.0,44,5294.0
5060.0,-150.0,39,4840.0
5065.0,454.0,41,5013.0
5070.0,-173.0,38,4907.0
5075.0,106.0,40,5029.0
5080.0,-122.0,39,5095.0
5085.0,-66.0,38,5011.0
5090.0,84.0,36,4537.0
5095.0,474.0,43,3309.0
5100.0,1228.0,41,3453.0
5105.0,-144.0,46,3590.0
5110.0,-137.0,46,3531.0
5115.0,59.0,37,3254.0
5120.0,277.0,35,2665.0
5125.0,589.0,47,2592.0
5130.0,73.0,52,2656.0
5135.0,-64.0,46,2602.0
5140.0,54.0,40,2491.0
5145.0,111.0,40,2223.0
5150.0,268.0,38,2200.0
5155.0,23.0,43,2289.0
5160.0,-89.0,49,2299.0
5165.0,-10.0,51,2293.0
5170.0,6.0,40,2390.0
5175.0,-97.0,33,2363.0
5180.0,27.0,36,2218.0
5185.0,145.0,46,2189.0
5190.0,29.0,41,2251.0
5195.0,-62.0,32,2319.0
5200.0,-68.0,36,2368.0
5205.0,-49.0,43,2251.0
5210.0,117.0,39,2343.0
5215.0,-92.0,45,2422.0
5220.0,-79.0,44,2471.0
5225.0,-49.0,35,2550.0
5230.0,-79.0,29,2404.0
5235.0,146.0,33,2433.0
5240.0,-29.0,47,2445.0
5245.0,-12.0,56,2439.0
5250.0,6.0,55,2653.0
5255.0,-214.0,65,2759.0
5260.0,-106.0,61,2744.0
5265.0,15.0,52,2709.0
5270.0,35.0,48,2719.0
5275.0,-10.0,46,2853.0
5280.0,-134.0,39,2991.0
5285.0,-138.0,37,2994.0
5290.0,-3.0,35,3119.0
5295.0,-125.0,40,3115.0
5300.0,4.0,34,2988.0
5305.0,127.0,31,2949.0
5310.0,39.0,32,2959.0
5315.0,-10.0,29,2888.0
5320.0,71.0,30,2651.0
5325.0,237.0,37,2712.0
5330.0,-61.0,47,2714.0
5335.0,-2.0,49,2503.0
5340.0,211.0,43,2353.0
5345.0,150.0,37,2432.0
5350.0,-79.0,29,2357.0
5355.0,75.0,30,2366.0
5360.0,-9.0,31,2438.0
5365.0,-72.0,43,2470.0
5370.0,-32.0,34,2484.0
5375.0,-14.0,35,2342.0
5380.0,142.0,37,2396.0
5385.0,-54.0,36,2411.0
5390.0,-15.0,37,2314.0
5395.0,97.0,37,2375.0
5400.0,-61.0,37,2390.0
5405.0,-15.0,40,2112.0
5410.0,278.0,34,2149.0
5415.0,-37.0,29,2189.0
5420.0,-40.0,33,2200.0
5425.0,-11.0,41,2215.0
5430.0,-15.0,37,2277.0
5435.0,-62.0,32,2288.0
5440.0,-11.0,27,2318.0
5445.0,-30.0,29,2144.0
5450.0,174.0,36,1781.0
5455.0,363.0,50,1876.0
5460.0,-95.0,46,1978.0
5465.0,-102.0,43,2035.0
5470.0,-57.0,33,2083.0
5475.0,-48.0,38,2022.0
5480.0,61.0,41,2039.0
5485.0,-17.0,36,1997.0
5490.0,42.0,33,1908.0
5495.0,89.0,40,1977.0
5500.0,-69.0,45,2118.0
5505.0,-141.0,40,2222.0
5510.0,-104.0,37,2196.0
5515.0,26.0,28,2241.0
5520.0,-45.0,28,2171.0
5525.0,70.0,31,2154.0
5530.0,17.0,39,2230.0
5535.0,-76.0,45,2220.0
5540.0,10.0,47,2237.0
5545.0,-17.0,55,2400.0
5550.0,-163.0,52,2483.0
5555.0,-83.0,60,2603.0
5560.0,-120.0,53,2668.0
5565.0,-65.0,41,2812.0
5570.0,-144.0,33,2820.0
5575.0,-8.0,36,2677.0
5580.0,143.0,39,2583.0
5585.0,94.0,44,2653.0
5590.0,-70.0,40,2717.0
5595.0,-64.0,44,2919.0
5600.0,-202.0,48,2982.0
5605.0,-63.0,50,3100.0
5610.0,-118.0,37,3149.0
5615.0,-49.0,34,3307.0
5620.0,-158.0,43,3502.0
5625.0,-195.0,45,3569.0
5630.0,-67.0,44,3479.0
5635.0,90.0,40,3526.0
5640.0,-47.0,35,3518.0
5645.0,8.0,30,3384.0
5650.0,134.0,32,3360.0
5655.0,24.0,35,3126.0
5660.0,234.0,39,2996.0
5665.0,130.0,42,2909.0
5670.0,87.0,35,2975.0
5675.0,-66.0,38,3080.0
5680.0,-105.0,47,3027.0
5685.0,53.0,44,3125.0
5690.0,-98.0,43,3120.0
5695.0,5.0,47,2920.0
5700.0,200.0,36,2793.0
5705.0,127.0,31,2775.0
5710.0,18.0,34,2637.0
5715.0,138.0,38,2670.0
5720.0,-33.0,38,2715.0
5725.0,-45.0,40,2572.0
5730.0,143.0,31,2612.0
5735.0,-40.0,32,2645.0
5740.0,-33.0,45,2595.0
5745.0,50.0,52,2669.0
5750.0,-74.0,49,2791.0
5755.0,-122.0,45,2920.0
5760.0,-129.0,44,2978.0
5765.0,-58.0,49,3174.0
5770.0,-196.0,44,3226.0
5775.0,-52.0,40,3398.0
5780.0,-172.0,35,3510.0
5785.0,-112.0,42,3484.0
5790.0,26.0,42,3381.0
5795.0,103.0,37,3111.0
5800.0,270.0,33,3243.0
5805.0,-132.0,29,3278.0
5810.0,-35.0,31,3381.0
5815.0,-103.0,41,3447.0
5820.0,-66.0,39,3424.0
5825.0,23.0,50,3406.0
5830.0,18.0,58,3620.0
5835.0,-214.0,59,3884.0
5840.0,-264.0,59,4179.0
5845.0,-295.0,64,4401.0
5850.0,-222.0,56,4560.0
5855.0,-159.0,52,4337.0
5860.0,223.0,45,4406.0
5865.0,-69.0,35,4527.0
5870.0,-121.0,36,4580.0
5875.0,-53.0,47,4650.0
5880.0,-70.0,50,4690.0
5885.0,-40.0,48,4441.0
5890.0,249.0,40,4602.0
5895.0,-161.0,38,4699.0
5900.0,-97.0,45,4812.0
5905.0,-113.0,59,4821.0
5910.0,-9.0,53,4578.0
5915.0,243.0,46,4793.0
5920.0,-215.0,40,4869.0
5925.0,-76.0,46,4841.0
5930.0,28.0,52,5043.0
5935.0,-202.0,58,5229.0
5940.0,-186.0,54,5016.0
5945.0,213.0,51,5031.0
5950.0,-15.0,54,4789.0
5955.0,242.0,55,4623.0
5960.0,166.0,56,4810.0
5965.0,-187.0,62,5026.0
5970.0,-216.0,64,5175.0
5975.0,-149.0,61,5462.0
5980.0,-287.0,56,5647.0
5985.0,-185.0,61,5780.0
5990.0,-133.0,61,5544.0
5995.0,236.0,52,5671.0
6000.0,-127.0,43,5763.0
6005.0,-92.0,43,5440.0
6010.0,323.0,46,5533.0
6015.0,-93.0,47,5511.0
6020.0,22.0,44,5565.0
6025.0,-54.0,47,5246.0
6030.0,319.0,45,5307.0
6035.0,-61.0,45,5386.0
6040.0,-79.0,42,5512.0
6045.0,-126.0,54,5625.0
6050.0,-113.0,60,5655.0
6055.0,-30.0,59,5359.0
6060.0,296.0,55,5456.0
6065.0,-97.0,52,5342.0
6070.0,114.0,46,5374.0
6075.0,-32.0,46,5345.0
6080.0,29.0,51,5039.0
6085.0,306.0,58,4418.0
6090.0,621.0,54,4559.0
6095.0,-141.0,46,4579.0
6100.0,-20.0,49,4560.0
6105.0,19.0,50,4640.0
6110.0,-80.0,53,4495.0
6115.0,145.0,44,4660.0
6120.0,-165.0,40,4755.0
6125.0,-95.0,39,4535.0
6130.0,220.0,47,4707.0
6135.0,-172.0,52,4884.0
6140.0,-177.0,57,5122.0
6145.0,-238.0,63,5185.0
6150.0,-63.0,59,5077.0
6155.0,108.0,52,5328.0
6160.0,-251.0,43,5323.0
6165.0,5.0,43,5086.0
6170.0,237.0,54,4753.0
6175.0,333.0,67,4666.0
6180.0,87.0,57,4611.0
6185.0,55.0,60,4772.0
6190.0,-161.0,65,4850.0
6195.0,-78.0,69,4908.0
6200.0,-58.0,76,5174.0
6205.0,-266.0,76,5357.0
6210.0,-183.0,61,5135.0
6215.0,222.0,49,5313.0
6220.0,-178.0,43,5089.0
6225.0,224.0,36,5184.0
6230.0,-95.0,34,5162.0
6235.0,22.0,35,5236.0
6240.0,-74.0,35,4957.0
6245.0,279.0,43,4953.0
6250.0,4.0,47,4856.0
6255.0,97.0,45,4985.0
6260.0,-129.0,57,4806.0
6265.0,179.0,75,5062.0
6270.0,-256.0,72,5273.0
6275.0,-211.0,64,5430.0
6280.0,-157.0,52,5266.0
6285.0,164.0,49,5489.0
6290.0,-223.0,53,5569.0
6295.0,-80.0,53,5659.0
6300.0,-90.0,55,5768.0
6305.0,-109.0,53,5748.0
6310.0,20.0,53,5823.0
6315.0,-75.0,46,5719.0
6320.0,104.0,50,5672.0
6325.0,47.0,53,5441.0
6330.0,231.0,44,5512.0
6335.0,-71.0,43,5440.0
6340.0,72.0,40,5113.0
6345.0,327.0,38,5185.0
6350.0,-72.0,38,4936.0
6355.0,249.0,43,4952.0
6360.0,-16.0,39,4720.0
6365.0,232.0,37,4747.0
6370.0,-27.0,42,4545.0
6375.0,202.0,48,4617.0
6380.0,-72.0,51,4587.0
6385.0,30.0,54,4322.0
6390.0,265.0,49,4442.0
6395.0,-120.0,47,4494.0
6400.0,-52.0,52,4541.0
6405.0,-47.0,55,4667.0
6410.0,-126.0,56,4689.0
6415.0,-22.0,53,4690.0
6420.0,-1.0,51,4590.0
6425.0,100.0,50,4287.0
6430.0,303.0,48,3656.0
6435.0,631.0,48,3621.0
6440.0,35.0,50,3700.0
6445.0,-79.0,63,3736.0
6450.0,-36.0,54,3847.0
6455.0,-111.0,49,3787.0
6460.0,60.0,43,3917.0
6465.0,-130.0,40,3948.0
6470.0,-31.0,45,3998.0
6475.0,-50.0,60,4188.0
6480.0,-190.0,66,4441.0
6485.0,-253.0,66,4741.0
6490.0,-300.0,62,4743.0
6495.0,-2.0,58,5041.0
6500.0,-298.0,54,5067.0
6505.0,-26.0,58,4863.0
6510.0,204.0,52,4692.0
6515.0,171.0,43,4708.0
6520.0,-16.0,33,4533.0
6525.0,175.0,37,4653.0
6530.0,-120.0,44,4538.0
6535.0,115.0,53,4563.0
6540.0,-25.0,48,4490.0
6545.0,73.0,47,4402.0
6550.0,88.0,48,4432.0
6555.0,-30.0,42,4561.0
6560.0,-129.0,45,4606.0
6565.0,-45.0,49,4629.0
6570.0,-23.0,54,4548.0
6575.0,81.0,54,4770.0
6580.0,-222.0,55,4952.0
6585.0,-182.0,59,4913.0
6590.0,39.0,62,4658.0
6595.0,255.0,57,4426.0
6600.0,232.0,55,4493.0
6605.0,-67.0,55,4488.0
6610.0,5.0,50,4249.0
6615.0,239.0,46,4291.0
6620.0,-42.0,45,4297.0
6625.0,-6.0,53,4340.0
6630.0,-43.0,48,4451.0
6635.0,-111.0,47,4450.0
6640.0,1.0,54,4279.0
6645.0,171.0,51,4410.0
6650.0,-131.0,46,4468.0
6655.0,-58.0,51,4410.0
6660.0,58.0,53,4535.0
6665.0,-125.0,59,4592.0
6670.0,-57.0,62,4584.0
6675.0,8.0,60,4637.0
6680.0,-53.0,53,4322.0
6685.0,315.0,57,4291.0
6690.0,31.0,46,3991.0
6695.0,300.0,47,4093.0
6700.0,-102.0,50,4189.0
6705.0,-96.0,48,4274.0
6710.0,-85.0,46,3994.0
6715.0,280.0,47,4054.0
6720.0,-60.0,55,4144.0
6725.0,-90.0,58,3991.0
6730.0,153.0,49,4099.0
6735.0,-108.0,57,4120.0
6740.0,-21.0,59,4137.0
6745.0,-17.0,59,4234.0
6750.0,-97.0,49,4411.0
6755.0,-177.0,55,4535.0
6760.0,-124.0,55,4504.0
6765.0,31.0,54,4225.0
6770.0,279.0,46,4018.0
6775.0,207.0,44,4005.0
6780.0,13.0,47,3823.0
6785.0,182.0,53,3977.0
6790.0,-154.0,64,4095.0
6795.0,-118.0,59,4170.0
6800.0,-75.0,49,4347.0
6805.0,-177.0,53,4204.0
6810.0,143.0,42,4329.0
6815.0,-125.0,47,4245.0
6820.0,84.0,52,4417.0
6825.0,-172.0,58,4457.0
6830.0,-40.0,57,4663.0
6835.0,-206.0,61,4651.0
6840.0,12.0,56,4755.0
6845.0,-104.0,58,4736.0
6850.0,19.0,63,4958.0
6855.0,-222.0,62,5117.0
6860.0,-159.0,59,5239.0
6865.0,-122.0,55,5447.0
6870.0,-208.0,55,5362.0
6875.0,85.0,54,5442.0
6880.0,-80.0,53,5380.0
6885.0,62.0,52,5061.0
6890.0,319.0,49,5119.0
6895.0,-58.0,52,5095.0
6900.0,24.0,43,4904.0
6905.0,191.0,38,5030.0
6910.0,-126.0,43,5096.0
6915.0,-66.0,47,5008.0
6920.0,88.0,51,4878.0
6925.0,130.0,54,4253.0
6930.0,625.0,45,4282.0
6935.0,-29.0,54,4369.0
6940.0,-87.0,62,4456.0
6945.0,-87.0,59,4484.0
6950.0,-28.0,53,4317.0
6955.0,167.0,58,4521.0
6960.0,-204.0,56,4509.0
6965.0,12.0,56,4597.0
6970.0,-88.0,58,4807.0
6975.0,-210.0,66,5000.0
6980.0,-193.0,60,5022.0
6985.0,-22.0,62,5257.0
6990.0,-235.0,55,5342.0
6995.0,-85.0,53,5356.0
7000.0,-14.0,60,5476.0
7005.0,-120.0,65,5573.0
7010.0,-97.0,75,5841.0
7015.0,-268.0,74,6022.0
7020.0,-181.0,63,5878.0
7025.0,144.0,46,5985.0
7030.0,-107.0,38,6120.0
7035.0,-135.0,42,6114.0
7040.0,6.0,40,6177.0
7045.0,-63.0,52,6265.0
7050.0,-88.0,64,6460.0
7055.0,-195.0,65,6625.0
7060.0,-165.0,63,6758.0
7065.0,-133.0,54,6533.0
7070.0,225.0,41,6644.0
7075.0,-111.0,47,6683.0
7080.0,-39.0,44,6819.0
7085.0,-136.0,50,6964.0
7090.0,-145.0,53,6704.0
7095.0,260.0,49,6897.0
7100.0,-193.0,49,7124.0
7105.0,-227.0,49,7253.0
7110.0,-129.0,45,7271.0
7115.0,-18.0,49,6984.0
7120.0,287.0,51,6244.0
7125.0,740.0,51,5153.0
7130.0,1091.0,50,4601.0
7135.0,552.0,52,3991.0
7140.0,610.0,53,3338.0
7145.0,653.0,50,3227.0
7150.0,111.0,46,3279.0
7155.0,-52.0,45,3225.0
7160.0,54.0,40,3206.0
7165.0,19.0,38,3183.0
7170.0,23.0,30,3224.0
7175.0,-41.0,37,3116.0
7180.0,108.0,35,3105.0
7185.0,11.0,35,3056.0
7190.0,49.0,39,3162.0
7195.0,-106.0,47,3211.0
7200.0,-49.0,36,3156.0
7205.0,55.0,41,3285.0
7210.0,-129.0,48,3274.0
7215.0,11.0,51,3516.0
7220.0,-242.0,46,3531.0
7225.0,-15.0,35,3469.0
7230.0,62.0,21,3417.0
7235.0,52.0,23,3398.0
7240.0,19.0,29,3514.0
7245.0,-116.0,42,3442.0
7250.0,72.0,42,3168.0
7255.0,274.0,39,2957.0
7260.0,211.0,25,2886.0
7265.0,71.0,22,2582.0
7270.0,304.0,24,2448.0
7275.0,134.0,22,2400.0
7280.0,48.0,23,2310.0
7285.0,90.0,35,2397.0
7290.0,-87.0,40,2396.0
7295.0,1.0,37,2576.0
7300.0,-180.0,36,2568.0
7305.0,8.0,30,2533.0
7310.0,35.0,23,2482.0
7315.0,51.0,26,2286.0
7320.0,196.0,24,2177.0
7325.0,109.0,31,2088.0
7330.0,89.0,39,1869.0
7335.0,219.0,42,1768.0
7340.0,101.0,33,1829.0
7345.0,-61.0,41,1808.0
7350.0,21.0,36,1851.0
7355.0,-43.0,34,1837.0
7360.0,14.0,33,1688.0
7365.0,149.0,29,1796.0
7370.0,-108.0,30,1860.0
7375.0,-64.0,35,1932.0
7380.0,-72.0,41,2073.0
7385.0,-141.0,36,2074.0
7390.0,-1.0,32,2226.0
7395.0,-152.0,31,2376.0
7400.0,-150.0,33,2392.0
7405.0,-16.0,48,2262.0
7410.0,130.0,41,2001.0
7415.0,261.0,42,2184.0
7420.0,-183.0,38,2229.0
7425.0,-45.0,42,2200.0
7430.0,29.0,41,2289.0
7435.0,-89.0,47,2360.0
7440.0,-71.0,38,2493.0
7445.0,-133.0,39,2449.0
7450.0,44.0,38,2498.0
7455.0,-49.0,39,2590.0
7460.0,-92.0,43,2542.0
7465.0,48.0,49,2713.0
7470.0,-171.0,43,2832.0
7475.0,-119.0,39,2897.0
7480.0,-65.0,38,2966.0
7485.0,-69.0,40,2888.0
7490.0,78.0,40,2978.0
7495.0,-90.0,35,2905.0
7500.0,73.0,32,3014.0
7505.0,-109.0,43,3205.0
7510.0,-191.0,51,3287.0
7515.0,-82.0,55,3260.0
7520.0,27.0,57,3422.0
7525.0,-162.0,57,3490.0
7530.0,-68.0,46,3691.0
7535.0,-201.0,42,3606.0
7540.0,85.0,42,3253.0
7545.0,353.0,45,3123.0
7550.0,130.0,37,3135.0
7555.0,-12.0,42,3223.0
7560.0,-88.0,41,3221.0
7565.0,2.0,36,3152.0
7570.0,69.0,42,3255.0
7575.0,-103.0,40,3200.0
7580.0,55.0,32,3157.0
7585.0,43.0,35,3303.0
7590.0,-146.0,42,3378.0
7595.0,-75.0,52,3418.0
7600.0,-40.0,62,3700.0
7605.0,-282.0,58,3771.0
7610.0,-71.0,50,3743.0
7615.0,28.0,52,3762.0
7620.0,-19.0,51,3881.0
7625.0,-119.0,52,3898.0
7630.0,-17.0,52,3804.0
7635.0,94.0,43,3819.0
7640.0,-15.0,34,3727.0
7645.0,92.0,36,3417.0
7650.0,310.0,41,3464.0
7655.0,-47.0,44,3430.0
7660.0,34.0,39,3363.0
7665.0,67.0,39,3215.0
7670.0,148.0,47,3254.0
7675.0,-39.0,57,3380.0
7680.0,-126.0,59,3625.0
7685.0,-245.0,59,3797.0
7690.0,-172.0,52,3787.0
7695.0,10.0,53,3520.0
7700.0,267.0,53,3516.0
7705.0,4.0,59,3560.0
7710.0,-44.0,47,3624.0
7715.0,-64.0,43,3509.0
7720.0,115.0,42,3491.0
7725.0,18.0,32,3514.0
7730.0,-23.0,32,3657.0
7735.0,-143.0,37,3661.0
7740.0,-4.0,39,3554.0
7745.0,107.0,44,3405.0
7750.0,149.0,42,3346.0
7755.0,59.0,36,3435.0
7760.0,-89.0,35,3371.0
7765.0,64.0,32,3281.0
7770.0,90.0,34,2991.0
7775.0,290.0,42,3067.0
7780.0,-76.0,41,3032.0
7785.0,35.0,37,3004.0
7790.0,28.0,33,3086.0
7795.0,-82.0,40,3101.0
7800.0,-15.0,33,2976.0
7805.0,125.0,31,3096.0
7810.0,-120.0,36,3220.0
7815.0,-124.0,36,3181.0
7820.0,39.0,38,2982.0
7825.0,199.0,47,2741.0
7830.0,241.0,48,2744.0
7835.0,-3.0,53,2868.0
7840.0,-124.0,52,3056.0
7845.0,-188.0,50,3188.0
7850.0,-132.0,44,3020.0
7855.0,168.0,34,3009.0
7860.0,11.0,36,3012.0
7865.0,-3.0,45,3165.0
7870.0,-153.0,52,3406.0
7875.0,-241.0,60,3598.0
7880.0,-192.0,59,3713.0
7885.0,-115.0,59,3752.0
7890.0,-39.0,46,3996.0
7895.0,-244.0,47,4112.0
7900.0,-116.0,45,4141.0
7905.0,-29.0,51,4376.0
7910.0,-235.0,59,4563.0
7915.0,-187.0,59,4733.0
7920.0,-170.0,54,4791.0
7925.0,-58.0,52,4913.0
7930.0,-122.0,48,5148.0
7935.0,-235.0,50,4888.0
7940.0,260.0,53,4204.0
7945.0,684.0,52,4323.0
7950.0,-119.0,42,4107.0
7955.0,216.0,38,3546.0
7960.0,561.0,38,3591.0
7965.0,-45.0,36,3543.0
7970.0,48.0,51,3532.0
7975.0,11.0,64,3687.0
7980.0,-155.0,65,3997.0
7985.0,-310.0,66,4323.0
7990.0,-326.0,63,4546.0
7995.0,-223.0,59,4640.0
8000.0,-94.0,49,4512.0
8005.0,128.0,37,4503.0
8010.0,9.0,23,4242.0
8015.0,261.0,18,3866.0
8020.0,376.0,21,3884.0
8025.0,-18.0,29,3976.0
8030.0,-92.0,34,3932.0
8035.0,44.0,44,3755.0
8040.0,177.0,42,3461.0
8045.0,294.0,40,3607.0
8050.0,-146.0,38,3647.0
8055.0,-40.0,38,3495.0
8060.0,152.0,36,3596.0
8065.0,-101.0,44,3661.0
8070.0,-65.0,41,3710.0
8075.0,-49.0,40,3608.0
8080.0,102.0,35,3611.0
8085.0,-3.0,34,3317.0
8090.0,294.0,29,2648.0
8095.0,669.0,29,2753.0
8100.0,-105.0,22,2798.0
8105.0,-45.0,27,2803.0
8110.0,-5.0,38,2942.0
8115.0,-139.0,42,3091.0
8120.0,-149.0,38,3193.0
8125.0,-102.0,33,2943.0
8130.0,250.0,27,3056.0
8135.0,-113.0,27,3135.0
8140.0,-79.0,26,3088.0
8145.0,47.0,31,3178.0
8150.0,-90.0,33,3215.0
8155.0,-37.0,39,3325.0
8160.0,-110.0,36,3393.0
8165.0,-68.0,34,3508.0
8170.0,-115.0,36,3599.0
8175.0,-91.0,42,3340.0
8180.0,259.0,41,3513.0
8185.0,-173.0,46,3644.0
8190.0,-131.0,40,3392.0
8195.0,252.0,39,2791.0
8200.0,601.0,36,2000.0
8205.0,791.0,37,1640.0
8210.0,360.0,42,1589.0
8215.0,51.0,41,1674.0
8220.0,-85.0,41,1688.0
8225.0,-14.0,42,1655.0
8230.0,33.0,30,1635.0
8235.0,20.0,24,1676.0
8240.0,-41.0,28,1666.0
8245.0,10.0,37,1656.0
8250.0,10.0,28,1624.0
8255.0,32.0,29,1424.0
8260.0,200.0,36,1361.0
8265.0,63.0,37,1406.0
8270.0,-45.0,43,1470.0
8275.0,-64.0,43,1552.0
8280.0,-82.0,36,1656.0
8285.0,-104.0,32,1691.0
8290.0,-35.0,26,1579.0
8295.0,112.0,25,1491.0
8300.0,88.0,25,1517.0
8305.0,-26.0,28,1506.0
8310.0,11.0,27,1513.0
8315.0,-7.0,27,1479.0
8320.0,34.0,35,1544.0
8325.0,-65.0,36,1573.0
8330.0,-29.0,42,1583.0
8335.0,-10.0,44,1734.0
8340.0,-151.0,36,1789.0
8345.0,-55.0,39,1935.0
8350.0,-146.0,36,1932.0
8355.0,3.0,34,2084.0
8360.0,-152.0,37,2162.0
8365.0,-78.0,41,2183.0
8370.0,-21.0,31,2306.0
8375.0,-123.0,30,2238.0
8380.0,68.0,30,2348.0
8385.0,-110.0,37,2470.0
8390.0,-122.0,45,2459.0
8395.0,11.0,43,2464.0
8400.0,-5.0,40,2550.0
8405.0,-86.0,39,2548.0
8410.0,2.0,31,2378.0
8415.0,170.0,26,2076.0
8420.0,302.0,28,1993.0
8425.0,83.0,32,1833.0
8430.0,160.0,23,1840.0
8435.0,-7.0,30,1892.0
8440.0,-52.0,33,1830.0
8445.0,62.0,36,1926.0
8450.0,-96.0,38,1993.0
8455.0,-67.0,44,1994.0
8460.0,-1.0,39,2166.0
8465.0,-172.0,43,2348.0
8470.0,-182.0,45,2389.0
8475.0,-41.0,39,2250.0
8480.0,139.0,37,1964.0
8485.0,286.0,28,1896.0
8490.0,68.0,18,1841.0
8495.0,55.0,25,1748.0
8500.0,93.0,27,1716.0
8505.0,32.0,31,1591.0
8510.0,125.0,30,1450.0
8515.0,141.0,34,1428.0
8520.0,22.0,31,1459.0
8525.0,-31.0,33,1543.0
8530.0,-84.0,29,1591.0
8535.0,-48.0,30,1571.0
8540.0,20.0,29,1669.0
8545.0,-98.0,29,1544.0
8550.0,125.0,24,1613.0
8555.0,-69.0,29,1705.0
8560.0,-92.0,26,1808.0
8565.0,-103.0,29,1715.0
8570.0,93.0,33,1847.0
