reward,step_time,total_stopped,total_wait_time
-21.0,60170.0,7,64.0
-22.0,60175.0,1,47.0
17.0,60180.0,2,29.0
18.0,60185.0,2,23.0
6.0,60190.0,0,3.0
20.0,60195.0,4,10.0
-7.0,60200.0,3,19.0
-9.0,60205.0,2,15.0
4.0,60210.0,2,20.0
-5.0,60215.0,1,2.0
18.0,60220.0,2,11.0
-9.0,60225.0,5,30.0
-19.0,60230.0,0,23.0
7.0,60235.0,1,3.0
20.0,60240.0,3,7.0
-4.0,60245.0,5,26.0
-19.0,60250.0,1,25.0
1.0,60255.0,1,4.0
21.0,60260.0,2,12.0
-8.0,60265.0,3,6.0
6.0,60270.0,4,22.0
-16.0,60275.0,1,21.0
1.0,60280.0,0,2.0
19.0,60285.0,0,0.0
2.0,60290.0,2,4.0
-4.0,60295.0,6,26.0
-22.0,60300.0,7,43.0
-17.0,60305.0,3,40.0
3.0,60310.0,3,33.0
7.0,60315.0,3,43.0
-10.0,60320.0,2,20.0
23.0,60325.0,7,26.0
-6.0,60330.0,7,48.0
-22.0,60335.0,3,45.0
3.0,60340.0,3,45.0
0.0,60345.0,8,75.0
-30.0,60350.0,8,95.0
-20.0,60355.0,5,79.0
16.0,60360.0,2,48.0
31.0,60365.0,0,23.0
25.0,60370.0,0,8.0
15.0,60375.0,0,0.0
8.0,60380.0,3,11.0
-11.0,60385.0,0,5.0
6.0,60390.0,1,3.0
2.0,60395.0,0,1.0
2.0,60400.0,1,2.0
-1.0,60405.0,2,4.0
-2.0,60410.0,5,25.0
-21.0,60415.0,1,27.0
-2.0,60420.0,2,9.0
18.0,60425.0,3,13.0
-4.0,60430.0,7,37.0
-24.0,60435.0,5,52.0
-15.0,60440.0,2,33.0
19.0,60445.0,2,17.0
16.0,60450.0,3,30.0
-13.0,60455.0,1,8.0
22.0,60460.0,6,23.0
-15.0,60465.0,8,61.0
-38.0,60470.0,8,81.0
-20.0,60475.0,0,49.0
32.0,60480.0,1,13.0
36.0,60485.0,3,15.0
-2.0,60490.0,9,46.0
-31.0,60495.0,5,60.0
-14.0,60500.0,0,32.0
28.0,60505.0,2,6.0
26.0,60510.0,3,7.0
-1.0,60515.0,7,31.0
-24.0,60520.0,3,41.0
-10.0,60525.0,1,7.0
34.0,60530.0,2,12.0
-5.0,60535.0,0,2.0
10.0,60540.0,2,7.0
-5.0,60545.0,0,3.0
4.0,60550.0,0,0.0
3.0,60555.0,1,3.0
-3.0,60560.0,1,2.0
1.0,60565.0,4,16.0
-14.0,60570.0,1,23.0
-7.0,60575.0,0,5.0
18.0,60580.0,0,0.0
5.0,60585.0,0,0.0
0.0,60590.0,3,11.0
-11.0,60595.0,3,19.0
-8.0,60600.0,3,20.0
-1.0,60605.0,3,28.0
-8.0,60610.0,2,18.0
10.0,60615.0,9,35.0
-17.0,60620.0,5,56.0
-21.0,60625.0,1,36.0
20.0,60630.0,2,14.0
22.0,60635.0,3,12.0
2.0,60640.0,7,37.0
-25.0,60645.0,5,50.0
-13.0,60650.0,0,26.0
24.0,60655.0,1,7.0
19.0,60660.0,2,10.0
-3.0,60665.0,0,6.0
4.0,60670.0,6,16.0
-10.0,60675.0,6,39.0
-23.0,60680.0,0,24.0
15.0,60685.0,2,6.0
18.0,60690.0,1,6.0
0.0,60695.0,6,22.0
-16.0,60700.0,6,44.0
-22.0,60705.0,0,24.0
20.0,60710.0,2,10.0
14.0,60715.0,2,6.0
4.0,60720.0,6,27.0
-21.0,60725.0,10,70.0
-43.0,60730.0,6,85.0
-15.0,60735.0,2,54.0
31.0,60740.0,2,19.0
35.0,60745.0,1,7.0
12.0,60750.0,7,27.0
-20.0,60755.0,7,47.0
-20.0,60760.0,3,43.0
4.0,60765.0,4,36.0
7.0,60770.0,2,26.0
10.0,60775.0,8,30.0
-4.0,60780.0,3,45.0
-15.0,60785.0,1,16.0
29.0,60790.0,3,10.0
6.0,60795.0,2,10.0
0.0,60800.0,8,32.0
-22.0,60805.0,7,60.0
-28.0,60810.0,3,56.0
4.0,60815.0,2,32.0
24.0,60820.0,3,32.0
0.0,60825.0,2,12.0
20.0,60830.0,6,26.0
-14.0,60835.0,2,32.0
-6.0,60840.0,1,8.0
24.0,60845.0,1,6.0
2.0,60850.0,1,11.0
-5.0,60855.0,0,0.0
11.0,60860.0,4,12.0
-12.0,60865.0,2,16.0
-4.0,60870.0,4,15.0
1.0,60875.0,2,17.0
-2.0,60880.0,5,27.0
-10.0,60885.0,4,39.0
-12.0,60890.0,0,14.0
25.0,60895.0,1,2.0
12.0,60900.0,2,2.0
0.0,60905.0,6,22.0
-20.0,60910.0,5,37.0
-15.0,60915.0,3,31.0
6.0,60920.0,2,25.0
6.0,60925.0,8,49.0
-24.0,60930.0,8,70.0
-21.0,60935.0,7,69.0
1.0,60940.0,8,71.0
-2.0,60945.0,2,70.0
1.0,60950.0,7,78.0
-8.0,60955.0,7,96.0
-18.0,60960.0,3,83.0
13.0,60965.0,3,92.0
-9.0,60970.0,8,119.0
-27.0,60975.0,8,134.0
-15.0,60980.0,7,111.0
23.0,60985.0,4,75.0
36.0,60990.0,2,66.0
9.0,60995.0,8,88.0
-22.0,61000.0,10,110.0
-22.0,61005.0,7,88.0
22.0,61010.0,7,80.0
8.0,61015.0,3,81.0
-1.0,61020.0,8,86.0
-5.0,61025.0,7,99.0
-13.0,61030.0,4,80.0
19.0,61035.0,5,56.0
24.0,61040.0,4,52.0
4.0,61045.0,0,34.0
18.0,61050.0,6,40.0
-6.0,61055.0,8,64.0
-24.0,61060.0,5,62.0
2.0,61065.0,4,56.0
6.0,61070.0,5,58.0
-2.0,61075.0,2,45.0
13.0,61080.0,8,42.0
3.0,61085.0,9,69.0
-27.0,61090.0,0,51.0
18.0,61095.0,0,15.0
36.0,61100.0,1,4.0
11.0,61105.0,2,2.0
2.0,61110.0,5,20.0
-18.0,61115.0,2,28.0
-8.0,61120.0,2,14.0
14.0,61125.0,2,17.0
-3.0,61130.0,2,3.0
14.0,61135.0,7,25.0
-22.0,61140.0,2,34.0
-9.0,61145.0,1,9.0
25.0,61150.0,2,7.0
2.0,61155.0,3,22.0
-15.0,61160.0,5,43.0
-21.0,61165.0,1,31.0
12.0,61170.0,3,12.0
19.0,61175.0,6,34.0
-22.0,61180.0,2,35.0
-1.0,61185.0,0,9.0
26.0,61190.0,1,4.0
5.0,61195.0,1,9.0
-5.0,61200.0,0,0.0
9.0,61205.0,3,12.0
-12.0,61210.0,8,44.0
-32.0,61215.0,5,62.0
-18.0,61220.0,0,33.0
29.0,61225.0,1,2.0
31.0,61230.0,3,15.0
-13.0,61235.0,0,11.0
4.0,61240.0,4,14.0
-3.0,61245.0,4,24.0
-10.0,61250.0,3,18.0
6.0,61255.0,5,34.0
-16.0,61260.0,4,32.0
2.0,61265.0,7,37.0
-5.0,61270.0,7,60.0
-23.0,61275.0,3,46.0
14.0,61280.0,4,40.0
6.0,61285.0,1,16.0
24.0,61290.0,7,28.0
-12.0,61295.0,5,46.0
-18.0,61300.0,0,23.0
23.0,61305.0,0,0.0
23.0,61310.0,1,5.0
-5.0,61315.0,1,1.0
4.0,61320.0,5,21.0
-20.0,61325.0,1,25.0
-4.0,61330.0,0,1.0
24.0,61335.0,1,3.0
-2.0,61340.0,0,0.0
3.0,61345.0,2,8.0
-8.0,61350.0,0,1.0
7.0,61355.0,0,0.0
1.0,61360.0,4,11.0
-11.0,61365.0,0,8.0
3.0,61370.0,2,4.0
4.0,61375.0,1,1.0
3.0,61380.0,3,11.0
-10.0,61385.0,4,27.0
-16.0,61390.0,0,13.0
14.0,61395.0,3,5.0
8.0,61400.0,0,8.0
-3.0,61405.0,1,3.0
5.0,61410.0,2,10.0
-7.0,61415.0,2,3.0
7.0,61420.0,6,22.0
-19.0,61425.0,2,30.0
-8.0,61430.0,3,18.0
12.0,61435.0,3,19.0
-1.0,61440.0,7,38.0
-19.0,61445.0,3,43.0
-5.0,61450.0,3,21.0
22.0,61455.0,3,25.0
-4.0,61460.0,8,53.0
-28.0,61465.0,7,69.0
-16.0,61470.0,0,44.0
25.0,61475.0,0,7.0
37.0,61480.0,1,10.0
-3.0,61485.0,6,28.0
-18.0,61490.0,7,51.0
-23.0,61495.0,4,56.0
-5.0,61500.0,3,56.0
0.0,61505.0,9,74.0
-18.0,61510.0,8,94.0
-20.0,61515.0,4,74.0
20.0,61520.0,3,81.0
-7.0,61525.0,10,116.0
-35.0,61530.0,10,130.0
-14.0,61535.0,11,126.0
4.0,61540.0,7,139.0
-13.0,61545.0,8,166.0
-27.0,61550.0,9,171.0
-5.0,61555.0,6,135.0
36.0,61560.0,4,97.0
38.0,61565.0,2,72.0
25.0,61570.0,0,45.0
27.0,61575.0,5,60.0
-15.0,61580.0,6,69.0
-9.0,61585.0,3,48.0
21.0,61590.0,2,23.0
25.0,61595.0,2,22.0
1.0,61600.0,3,33.0
-11.0,61605.0,2,8.0
25.0,61610.0,8,27.0
-19.0,61615.0,7,56.0
-29.0,61620.0,5,60.0
-4.0,61625.0,3,42.0
18.0,61630.0,3,41.0
1.0,61635.0,1,28.0
13.0,61640.0,7,32.0
-4.0,61645.0,7,54.0
-22.0,61650.0,4,46.0
8.0,61655.0,2,53.0
-7.0,61660.0,9,85.0
-32.0,61665.0,9,107.0
-22.0,61670.0,6,97.0
10.0,61675.0,5,71.0
26.0,61680.0,1,65.0
6.0,61685.0,6,83.0
-18.0,61690.0,7,94.0
-11.0,61695.0,4,75.0
19.0,61700.0,4,62.0
13.0,61705.0,8,92.0
-30.0,61710.0,14,151.0
-59.0,61715.0,22,245.0
-94.0,61720.0,26,368.0
-123.0,61725.0,21,426.0
-58.0,61730.0,15,398.0
28.0,61735.0,11,323.0
75.0,61740.0,4,261.0
62.0,61745.0,1,233.0
28.0,61750.0,7,255.0
-22.0,61755.0,7,240.0
15.0,61760.0,1,160.0
80.0,61765.0,2,61.0
99.0,61770.0,0,18.0
43.0,61775.0,2,17.0
1.0,61780.0,7,42.0
-25.0,61785.0,7,57.0
-15.0,61790.0,3,46.0
11.0,61795.0,2,26.0
20.0,61800.0,3,26.0
0.0,61805.0,0,6.0
20.0,61810.0,4,15.0
-9.0,61815.0,1,14.0
1.0,61820.0,1,3.0
11.0,61825.0,1,7.0
-4.0,61830.0,0,0.0
7.0,61835.0,6,21.0
-21.0,61840.0,4,40.0
-19.0,61845.0,3,23.0
17.0,61850.0,0,11.0
12.0,61855.0,6,27.0
-16.0,61860.0,7,44.0
-17.0,61865.0,2,36.0
8.0,61870.0,4,30.0
6.0,61875.0,5,54.0
-24.0,61880.0,1,36.0
18.0,61885.0,6,27.0
9.0,61890.0,4,37.0
-10.0,61895.0,5,32.0
5.0,61900.0,3,34.0
-2.0,61905.0,7,34.0
0.0,61910.0,5,49.0
-15.0,61915.0,2,33.0
16.0,61920.0,2,21.0
12.0,61925.0,3,6.0
15.0,61930.0,6,33.0
-27.0,61935.0,2,38.0
-5.0,61940.0,1,10.0
28.0,61945.0,1,9.0
1.0,61950.0,3,6.0
3.0,61955.0,8,33.0
-27.0,61960.0,4,46.0
-13.0,61965.0,0,23.0
23.0,61970.0,2,7.0
16.0,61975.0,3,17.0
-10.0,61980.0,2,7.0
10.0,61985.0,7,26.0
-19.0,61990.0,6,49.0
-23.0,61995.0,1,34.0
15.0,62000.0,1,12.0
22.0,62005.0,1,9.0
3.0,62010.0,3,17.0
-8.0,62015.0,2,8.0
9.0,62020.0,7,24.0
-16.0,62025.0,6,41.0
-17.0,62030.0,1,27.0
14.0,62035.0,3,16.0
11.0,62040.0,2,13.0
3.0,62045.0,8,36.0
-23.0,62050.0,12,87.0
-51.0,62055.0,9,114.0
-27.0,62060.0,1,83.0
31.0,62065.0,2,33.0
50.0,62070.0,2,21.0
12.0,62075.0,7,46.0
-25.0,62080.0,8,57.0
-11.0,62085.0,4,54.0
3.0,62090.0,2,45.0
9.0,62095.0,7,67.0
-22.0,62100.0,9,88.0
-21.0,62105.0,11,91.0
-3.0,62110.0,3,94.0
-3.0,62115.0,9,102.0
-8.0,62120.0,14,159.0
-57.0,62125.0,20,246.0
-87.0,62130.0,21,308.0
-62.0,62135.0,18,312.0
-4.0,62140.0,17,379.0
-67.0,62145.0,12,443.0
-64.0,62150.0,7,433.0
10.0,62155.0,8,368.0
65.0,62160.0,5,368.0
0.0,62165.0,8,397.0
-29.0,62170.0,9,385.0
12.0,62175.0,6,308.0
77.0,62180.0,7,210.0
98.0,62185.0,3,148.0
62.0,62190.0,1,113.0
35.0,62195.0,6,130.0
-17.0,62200.0,7,120.0
10.0,62205.0,4,57.0
63.0,62210.0,0,35.0
22.0,62215.0,0,15.0
20.0,62220.0,2,14.0
1.0,62225.0,7,35.0
-21.0,62230.0,7,53.0
-18.0,62235.0,1,41.0
12.0,62240.0,1,18.0
23.0,62245.0,2,11.0
7.0,62250.0,6,33.0
-22.0,62255.0,3,40.0
-7.0,62260.0,1,14.0
26.0,62265.0,1,6.0
8.0,62270.0,2,2.0
4.0,62275.0,8,28.0
-26.0,62280.0,5,49.0
-21.0,62285.0,2,29.0
20.0,62290.0,4,39.0
-10.0,62295.0,8,65.0
-26.0,62300.0,5,65.0
0.0,62305.0,1,29.0
36.0,62310.0,3,17.0
12.0,62315.0,3,28.0
-11.0,62320.0,1,14.0
14.0,62325.0,4,16.0
-2.0,62330.0,0,12.0
4.0,62335.0,1,5.0
7.0,62340.0,1,10.0
-5.0,62345.0,1,3.0
7.0,62350.0,4,22.0
-19.0,62355.0,0,18.0
4.0,62360.0,1,1.0
17.0,62365.0,4,12.0
-11.0,62370.0,5,34.0
-22.0,62375.0,0,25.0
9.0,62380.0,3,6.0
19.0,62385.0,1,10.0
-4.0,62390.0,2,10.0
0.0,62395.0,2,20.0
-10.0,62400.0,0,0.0
20.0,62405.0,2,5.0
-5.0,62410.0,1,4.0
1.0,62415.0,3,6.0
-2.0,62420.0,1,9.0
-3.0,62425.0,3,12.0
-3.0,62430.0,6,34.0
-22.0,62435.0,2,32.0
2.0,62440.0,1,5.0
27.0,62445.0,1,8.0
-3.0,62450.0,1,13.0
-5.0,62455.0,1,1.0
12.0,62460.0,3,15.0
-14.0,62465.0,4,34.0
-19.0,62470.0,2,26.0
8.0,62475.0,3,11.0
15.0,62480.0,6,35.0
-24.0,62485.0,0,30.0
5.0,62490.0,0,0.0
30.0,62495.0,3,9.0
-9.0,62500.0,5,27.0
-18.0,62505.0,1,24.0
3.0,62510.0,1,4.0
20.0,62515.0,3,9.0
-5.0,62520.0,5,31.0
-22.0,62525.0,9,65.0
-34.0,62530.0,14,125.0
-60.0,62535.0,18,210.0
-85.0,62540.0,12,237.0
-27.0,62545.0,8,201.0
36.0,62550.0,3,219.0
-18.0,62555.0,9,253.0
-34.0,62560.0,10,248.0
5.0,62565.0,9,178.0
70.0,62570.0,6,102.0
76.0,62575.0,1,93.0
9.0,62580.0,7,109.0
-16.0,62585.0,9,121.0
-12.0,62590.0,6,99.0
22.0,62595.0,4,74.0
25.0,62600.0,5,71.0
3.0,62605.0,2,47.0
24.0,62610.0,5,22.0
25.0,62615.0,10,50.0
-28.0,62620.0,4,56.0
-6.0,62625.0,5,54.0
2.0,62630.0,4,46.0
8.0,62635.0,8,48.0
-2.0,62640.0,9,67.0
-19.0,62645.0,3,56.0
11.0,62650.0,4,42.0
14.0,62655.0,2,31.0
11.0,62660.0,7,41.0
-10.0,62665.0,7,61.0
-20.0,62670.0,5,60.0
1.0,62675.0,2,40.0
20.0,62680.0,4,38.0
2.0,62685.0,2,26.0
12.0,62690.0,6,33.0
-7.0,62695.0,7,48.0
-15.0,62700.0,2,34.0
14.0,62705.0,3,22.0
12.0,62710.0,3,34.0
-12.0,62715.0,2,14.0
20.0,62720.0,5,22.0
-8.0,62725.0,3,32.0
-10.0,62730.0,1,10.0
22.0,62735.0,1,6.0
4.0,62740.0,0,0.0
6.0,62745.0,4,15.0
-15.0,62750.0,2,21.0
-6.0,62755.0,1,12.0
9.0,62760.0,2,15.0
-3.0,62765.0,2,10.0
5.0,62770.0,7,31.0
-21.0,62775.0,5,46.0
-15.0,62780.0,0,23.0
23.0,62785.0,2,4.0
19.0,62790.0,2,6.0
-2.0,62795.0,7,30.0
-24.0,62800.0,5,46.0
-16.0,62805.0,1,26.0
20.0,62810.0,4,14.0
12.0,62815.0,2,16.0
-2.0,62820.0,7,29.0
-13.0,62825.0,3,37.0
-8.0,62830.0,3,15.0
22.0,62835.0,2,15.0
0.0,62840.0,8,37.0
-22.0,62845.0,8,63.0
-26.0,62850.0,1,42.0
21.0,62855.0,1,25.0
17.0,62860.0,1,17.0
8.0,62865.0,2,24.0
-7.0,62870.0,0,5.0
19.0,62875.0,4,11.0
-6.0,62880.0,1,17.0
-6.0,62885.0,1,6.0
11.0,62890.0,1,8.0
-2.0,62895.0,2,15.0
-7.0,62900.0,1,3.0
12.0,62905.0,4,18.0
-15.0,62910.0,2,21.0
-3.0,62915.0,1,9.0
12.0,62920.0,1,9.0
0.0,62925.0,2,2.0
7.0,62930.0,6,25.0
-23.0,62935.0,1,32.0
-7.0,62940.0,0,5.0
27.0,62945.0,1,4.0
1.0,62950.0,2,3.0
1.0,62955.0,5,23.0
-20.0,62960.0,3,32.0
-9.0,62965.0,1,14.0
18.0,62970.0,3,15.0
-1.0,62975.0,3,30.0
-15.0,62980.0,1,13.0
17.0,62985.0,5,24.0
-11.0,62990.0,0,22.0
2.0,62995.0,1,2.0
20.0,63000.0,2,8.0
-6.0,63005.0,0,0.0
8.0,63010.0,2,9.0
-9.0,63015.0,0,4.0
5.0,63020.0,2,6.0
-2.0,63025.0,1,2.0
4.0,63030.0,4,16.0
-14.0,63035.0,2,19.0
-3.0,63040.0,3,18.0
1.0,63045.0,5,31.0
-13.0,63050.0,2,25.0
6.0,63055.0,7,29.0
-4.0,63060.0,6,52.0
-23.0,63065.0,4,43.0
9.0,63070.0,3,35.0
8.0,63075.0,1,21.0
14.0,63080.0,6,32.0
-11.0,63085.0,5,45.0
-13.0,63090.0,0,26.0
19.0,63095.0,1,11.0
15.0,63100.0,3,17.0
-6.0,63105.0,1,8.0
9.0,63110.0,5,19.0
-11.0,63115.0,7,52.0
-33.0,63120.0,8,91.0
-39.0,63125.0,4,89.0
2.0,63130.0,2,37.0
52.0,63135.0,3,30.0
7.0,63140.0,7,55.0
-25.0,63145.0,6,57.0
-2.0,63150.0,0,24.0
33.0,63155.0,0,1.0
23.0,63160.0,3,7.0
-6.0,63165.0,8,36.0
-29.0,63170.0,7,57.0
-21.0,63175.0,2,39.0
18.0,63180.0,3,27.0
12.0,63185.0,3,31.0
-4.0,63190.0,1,15.0
16.0,63195.0,7,23.0
-8.0,63200.0,7,50.0
-27.0,63205.0,4,49.0
1.0,63210.0,5,41.0
8.0,63215.0,5,46.0
-5.0,63220.0,5,59.0
-13.0,63225.0,1,41.0
18.0,63230.0,5,22.0
19.0,63235.0,4,34.0
-12.0,63240.0,2,23.0
11.0,63245.0,2,17.0
6.0,63250.0,1,4.0
13.0,63255.0,9,30.0
-26.0,63260.0,3,45.0
-15.0,63265.0,1,21.0
24.0,63270.0,1,7.0
14.0,63275.0,1,12.0
-5.0,63280.0,0,0.0
12.0,63285.0,4,13.0
-13.0,63290.0,1,14.0
-1.0,63295.0,0,3.0
11.0,63300.0,0,0.0
3.0,63305.0,1,3.0
-3.0,63310.0,1,1.0
2.0,63315.0,6,21.0
-20.0,63320.0,6,42.0
-21.0,63325.0,2,35.0
7.0,63330.0,2,20.0
15.0,63335.0,2,20.0
0.0,63340.0,1,1.0
19.0,63345.0,5,17.0
-16.0,63350.0,0,21.0
-4.0,63355.0,0,0.0
21.0,63360.0,1,4.0
-4.0,63365.0,0,0.0
4.0,63370.0,1,2.0
-2.0,63375.0,2,8.0
-6.0,63380.0,3,23.0
-15.0,63385.0,8,52.0
-29.0,63390.0,5,55.0
-3.0,63395.0,1,28.0
27.0,63400.0,2,14.0
14.0,63405.0,4,28.0
-14.0,63410.0,4,48.0
-20.0,63415.0,2,25.0
23.0,63420.0,4,21.0
4.0,63425.0,3,28.0
-7.0,63430.0,1,11.0
17.0,63435.0,1,9.0
2.0,63440.0,2,17.0
-8.0,63445.0,1,2.0
15.0,63450.0,6,23.0
-21.0,63455.0,6,39.0
-16.0,63460.0,2,34.0
5.0,63465.0,2,29.0
5.0,63470.0,9,58.0
-29.0,63475.0,10,86.0
-28.0,63480.0,9,92.0
-6.0,63485.0,8,88.0
4.0,63490.0,7,98.0
-10.0,63495.0,0,75.0
23.0,63500.0,6,88.0
-13.0,63505.0,8,99.0
-11.0,63510.0,5,83.0
16.0,63515.0,3,86.0
-3.0,63520.0,9,124.0
-38.0,63525.0,10,149.0
-25.0,63530.0,6,129.0
20.0,63535.0,5,82.0
47.0,63540.0,3,66.0
16.0,63545.0,3,58.0
8.0,63550.0,2,38.0
20.0,63555.0,7,51.0
-13.0,63560.0,10,77.0
-26.0,63565.0,4,69.0
8.0,63570.0,2,46.0
23.0,63575.0,3,41.0
5.0,63580.0,1,14.0
27.0,63585.0,7,27.0
-13.0,63590.0,6,49.0
-22.0,63595.0,1,35.0
14.0,63600.0,3,21.0
14.0,63605.0,2,12.0
9.0,63610.0,7,27.0
-15.0,63615.0,7,48.0
-21.0,63620.0,2,43.0
5.0,63625.0,2,28.0
15.0,63630.0,2,24.0
4.0,63635.0,1,1.0
23.0,63640.0,7,27.0
-26.0,63645.0,6,50.0
-23.0,63650.0,2,39.0
11.0,63655.0,3,29.0
10.0,63660.0,2,20.0
9.0,63665.0,6,28.0
-8.0,63670.0,7,48.0
-20.0,63675.0,0,33.0
15.0,63680.0,2,12.0
21.0,63685.0,2,15.0
-3.0,63690.0,1,5.0
10.0,63695.0,5,18.0
-13.0,63700.0,6,39.0
-21.0,63705.0,2,31.0
8.0,63710.0,1,15.0
16.0,63715.0,6,35.0
-20.0,63720.0,7,53.0
-18.0,63725.0,3,46.0
7.0,63730.0,1,42.0
4.0,63735.0,6,59.0
-17.0,63740.0,7,69.0
-10.0,63745.0,4,57.0
12.0,63750.0,3,34.0
23.0,63755.0,3,28.0
6.0,63760.0,1,12.0
16.0,63765.0,6,29.0
-17.0,63770.0,8,55.0
-26.0,63775.0,3,54.0
1.0,63780.0,1,48.0
6.0,63785.0,7,70.0
-22.0,63790.0,7,81.0
-11.0,63795.0,3,59.0
22.0,63800.0,3,31.0
28.0,63805.0,2,21.0
10.0,63810.0,8,43.0
-22.0,63815.0,9,68.0
-25.0,63820.0,8,67.0
1.0,63825.0,6,65.0
2.0,63830.0,3,63.0
2.0,63835.0,8,82.0
-19.0,63840.0,8,102.0
-20.0,63845.0,3,85.0
17.0,63850.0,4,54.0
31.0,63855.0,4,48.0
6.0,63860.0,2,31.0
17.0,63865.0,6,28.0
3.0,63870.0,3,29.0
-1.0,63875.0,0,6.0
23.0,63880.0,2,3.0
3.0,63885.0,2,13.0
-10.0,63890.0,2,2.0
11.0,63895.0,4,17.0
-15.0,63900.0,0,16.0
1.0,63905.0,1,3.0
13.0,63910.0,1,8.0
-5.0,63915.0,1,13.0
-5.0,63920.0,1,1.0
12.0,63925.0,5,19.0
-18.0,63930.0,0,19.0
0.0,63935.0,0,0.0
19.0,63940.0,2,6.0
-6.0,63945.0,1,3.0
3.0,63950.0,4,18.0
-15.0,63955.0,1,19.0
-1.0,63960.0,0,2.0
17.0,63965.0,2,4.0
-2.0,63970.0,7,32.0
-28.0,63975.0,5,51.0
-19.0,63980.0,1,38.0
13.0,63985.0,2,36.0
2.0,63990.0,9,70.0
-34.0,63995.0,11,98.0
-28.0,64000.0,6,76.0
22.0,64005.0,2,74.0
2.0,64010.0,8,98.0
-24.0,64015.0,7,106.0
-8.0,64020.0,3,76.0
30.0,64025.0,1,48.0
28.0,64030.0,1,17.0
31.0,64035.0,1,16.0
1.0,64040.0,8,40.0
-24.0,64045.0,7,63.0
-23.0,64050.0,5,59.0
4.0,64055.0,2,65.0
-6.0,64060.0,7,85.0
-20.0,64065.0,9,102.0
-17.0,64070.0,8,94.0
8.0,64075.0,3,94.0
0.0,64080.0,8,111.0
-17.0,64085.0,10,124.0
-13.0,64090.0,6,106.0
18.0,64095.0,3,94.0
12.0,64100.0,8,111.0
-17.0,64105.0,9,121.0
-10.0,64110.0,8,107.0
14.0,64115.0,4,111.0
-4.0,64120.0,9,142.0
-31.0,64125.0,8,153.0
-11.0,64130.0,11,136.0
17.0,64135.0,5,135.0
1.0,64140.0,10,170.0
-35.0,64145.0,7,177.0
-7.0,64150.0,4,140.0
37.0,64155.0,3,94.0
46.0,64160.0,1,67.0
27.0,64165.0,1,40.0
27.0,64170.0,1,25.0
15.0,64175.0,6,48.0
-23.0,64180.0,7,69.0
-21.0,64185.0,7,57.0
12.0,64190.0,6,53.0
4.0,64195.0,4,61.0
-8.0,64200.0,1,46.0
15.0,64205.0,5,39.0
7.0,64210.0,7,55.0
-16.0,64215.0,2,44.0
11.0,64220.0,1,24.0
20.0,64225.0,3,24.0
0.0,64230.0,2,9.0
15.0,64235.0,7,30.0
-21.0,64240.0,5,50.0
-20.0,64245.0,2,37.0
13.0,64250.0,2,24.0
13.0,64255.0,1,3.0
21.0,64260.0,6,26.0
-23.0,64265.0,13,78.0
-52.0,64270.0,14,145.0
-67.0,64275.0,10,172.0
-27.0,64280.0,6,142.0
30.0,64285.0,6,80.0
62.0,64290.0,2,76.0
4.0,64295.0,7,67.0
9.0,64300.0,6,64.0
3.0,64305.0,5,51.0
13.0,64310.0,4,57.0
-6.0,64315.0,9,82.0
-25.0,64320.0,12,138.0
-56.0,64325.0,11,160.0
-22.0,64330.0,4,119.0
41.0,64335.0,1,67.0
52.0,64340.0,1,34.0
33.0,64345.0,2,18.0
16.0,64350.0,3,29.0
-11.0,64355.0,1,6.0
23.0,64360.0,4,18.0
-12.0,64365.0,1,17.0
1.0,64370.0,1,9.0
8.0,64375.0,2,13.0
-4.0,64380.0,1,2.0
11.0,64385.0,4,18.0
-16.0,64390.0,1,16.0
2.0,64395.0,2,9.0
7.0,64400.0,2,19.0
-10.0,64405.0,0,0.0
19.0,64410.0,2,4.0
-4.0,64415.0,5,19.0
-15.0,64420.0,5,24.0
-5.0,64425.0,4,24.0
0.0,64430.0,4,37.0
-13.0,64435.0,7,64.0
-27.0,64440.0,1,51.0
13.0,64445.0,2,13.0
38.0,64450.0,1,16.0
-3.0,64455.0,2,19.0
-3.0,64460.0,2,3.0
16.0,64465.0,8,28.0
-25.0,64470.0,6,50.0
-22.0,64475.0,2,45.0
5.0,64480.0,3,29.0
16.0,64485.0,1,13.0
16.0,64490.0,7,31.0
-18.0,64495.0,8,48.0
-17.0,64500.0,2,34.0
14.0,64505.0,3,27.0
7.0,64510.0,1,11.0
16.0,64515.0,7,23.0
-12.0,64520.0,12,74.0
-51.0,64525.0,9,103.0
-29.0,64530.0,3,84.0
19.0,64535.0,1,32.0
52.0,64540.0,2,17.0
15.0,64545.0,2,23.0
-6.0,64550.0,2,4.0
19.0,64555.0,8,28.0
-24.0,64560.0,5,47.0
-19.0,64565.0,2,30.0
17.0,64570.0,3,21.0
9.0,64575.0,3,12.0
9.0,64580.0,8,32.0
-20.0,64585.0,5,52.0
-20.0,64590.0,2,28.0
24.0,64595.0,3,29.0
-1.0,64600.0,8,58.0
-29.0,64605.0,9,76.0
-18.0,64610.0,4,66.0
10.0,64615.0,2,65.0
1.0,64620.0,8,94.0
-29.0,64625.0,8,114.0
-20.0,64630.0,8,103.0
11.0,64635.0,5,84.0
19.0,64640.0,1,65.0
19.0,64645.0,7,75.0
-10.0,64650.0,8,93.0
-18.0,64655.0,4,79.0
14.0,64660.0,2,48.0
31.0,64665.0,4,43.0
5.0,64670.0,1,24.0
19.0,64675.0,7,34.0
-10.0,64680.0,6,52.0
